id,coucodiso,stopidszdc,namesinwri,fixrouidci,zastid,zastx,zasty,altname,loc_type,X
1538,CZ,56620,Libštát,xxxx0001260A,3734,15.4175666693324,50.5560862132749,,S2,-665706
1873,CZ,56920,Tample,xxxx0001800A,3735,15.465101741284,50.5460997816712,,S2,-662499
3377,CZ,74950,Sedlejov,xxxx0028300A,3736,15.4959011097386,49.2246891824634,,S2,-678274
3378,CZ,74960,Hodice,xxxx0028300A,3737,15.4841375812497,49.2717310816329,,S2,-678485
3379,CZ,74970,Třešť město,xxxx0028300A,3738,15.4819842296796,49.2874320090504,,S2,-678427
3381,CZ,74990,Jezdovice,xxxx0028300A,3739,15.4816573327459,49.3209211827388,,S2,-677995
3382,CZ,75000,Salavice,xxxx0028300A,3740,15.484611981549,49.3303257750469,,S2,-677654
3383,CZ,75841,Kostelec u Jihlavy masna,xxxx0028300A,3741,15.4889480595964,49.355137219137,,S2,-677004
1065,CZ,75850,Dvorce,xxxx0000651A,3742,15.4985152072103,49.3842193880729,,S2,-675920
3231,CZ,35455,Hvězdoňovice,xxxx0024802A,3743,15.758371857816,49.2227949761009,,S2,-659321
1037,CZ,33285,Číchov,xxxx0000650A,3744,15.7632528539136,49.2819684079228,,S2,-658188
1039,CZ,33275,Dolní Smrčné,xxxx0000650A,3745,15.7473901331172,49.3228386758342,,S2,-658794
1040,CZ,33265,Přímělkov,xxxx0000650A,3746,15.7414640370136,49.3435101041656,,S2,-658948
1041,CZ,34805,Bítovčice,xxxx0000650A,3747,15.7347596405472,49.3629837122994,,S2,-659174
1067,CZ,34205,Jihlava-Staré Hory,xxxx0000651A,3748,15.5680912531579,49.4102984062937,,S2,-670555
1043,CZ,34795,Malý Beranov,xxxx0000650A,3749,15.6315053054102,49.4022771957057,,S2,-666094
1082,CZ,34195,Jihlava-Bosch Diesel,xxxx0000654A,3750,15.6084529182311,49.4437661726475,,S2,-667199
1081,CZ,33675,Střítež u Jihlavy,xxxx0000654A,3751,15.6254687165246,49.4589238980871,,S2,-665771
2858,CZ,55853,Radňov,xxxx0015950A,3752,15.5096094009699,49.5474493819821,,S2,-672907
1079,CZ,33685,Kamenná,xxxx0000654A,3753,15.6551386330764,49.5072315789754,,S2,-662991
3236,CZ,36195,Vlčatín,xxxx0024914A,3756,15.9505301210677,49.305452618807,,S2,-644354
3237,CZ,36715,Oslavička,xxxx0024914A,3757,15.9667933108153,49.3190002185829,,S2,-643005
3238,CZ,36705,Oslavice,xxxx0024914A,3758,15.9888864769296,49.3383054092309,,S2,-641161
3233,CZ,36335,Kojatín,xxxx0024914A,3759,16.0249333540318,49.2439196014854,,S2,-639768
3232,CZ,36235,Pozďatín,xxxx0024914A,3760,16.0412321170655,49.2392710715799,,S2,-638648
3239,CZ,36745,Velké Meziříčí zastávka,xxxx0024914A,3761,16.0088623139179,49.3527834014713,,S2,-639534
2634,CZ,36695,Martinice u Velkého Meziříčí,xxxx0008767A,3762,16.0439840161027,49.3701983175188,,S2,-636777
2856,CZ,54223,Petrkov,xxxx0015950A,3772,15.5527592570246,49.5761826750274,,S2,-669420
2855,CZ,54273,Dolík,xxxx0015950A,3774,15.5641822341863,49.5860872045406,,S2,-668467
1077,CZ,54263,Mírovka,xxxx0000654A,3775,15.6182470701115,49.579497397115,,S2,-664675
2259,CZ,54243,Břevnice,xxxx0005300A,3777,15.6161730397787,49.6322999735946,,S2,-664116
2263,CZ,54913,Sobíňov,xxxx0005300A,3780,15.7604994277113,49.6983569773813,,S2,-652894
2262,CZ,54933,Bílek,xxxx0005300A,3781,15.7336235411871,49.7060133877739,,S2,-654718
2849,CZ,55464,Žleby zastávka,xxxx0015900A,3783,15.4899257859208,49.8942893222476,,S2,-669608
2846,CZ,55423,Žlebské Chvalovice,xxxx0015900A,3784,15.5555952383594,49.8834093900863,,S2,-665072
2847,CZ,55433,Ronov nad Doubravou zastávka,xxxx0015900A,3785,15.5433925235292,49.8926536721405,,S2,-665818
2265,CZ,54893,Stružinec,xxxx0005300A,3787,15.8339078663248,49.7308293806964,,S2,-647211
2266,CZ,54888,Vítanov,xxxx0005300A,3788,15.8779447188908,49.7530636800035,,S2,-643769
2267,CZ,54883,Hlinsko-Kouty,xxxx0005300A,3789,15.8920638097172,49.7536239817804,,S2,-642751
2269,CZ,54873,Holetín,xxxx0005300A,3790,15.9272429142476,49.7881610983095,,S2,-639786
2270,CZ,54863,Vojtěchov,xxxx0005300A,3791,15.9719666186813,49.7921517977814,,S2,-636537
2271,CZ,54843,Pokřikov,xxxx0005300A,3792,15.9813704525774,49.7934853019779,,S2,-635847
2273,CZ,54833,Prosetín,xxxx0005300A,3793,15.9618465580056,49.83245361769,,S2,-636741
2277,CZ,54703,Zaječice,xxxx0005300A,3794,15.8798839120858,49.9005258000559,,S2,-641711
2275,CZ,54713,Horka u Chrudimi,xxxx0005300A,3795,15.9116820273823,49.8821661735813,,S2,-639680
2299,CZ,55043,Krouna,xxxx0005350A,3796,16.0368254314049,49.7783738168877,,S2,-632074
2300,CZ,55173,Krouna zastávka,xxxx0005350A,3797,16.0350673385604,49.7862364999945,,S2,-632099
2297,CZ,55053,Pustá Kamenice,xxxx0005350A,3798,16.0817261039513,49.7545478213216,,S2,-629165
2301,CZ,55023,Předhradí,xxxx0005350A,3799,16.0185246829245,49.824327681093,,S2,-632795
2296,CZ,55153,Pustá Kamenice zastávka,xxxx0005350A,3800,16.092971574013,49.7524890940408,,S2,-628386
2292,CZ,55093,Sádek u Poličky,xxxx0005350A,3825,16.2149699762169,49.7178049934337,,S2,-620086
2294,CZ,55003,Borová u Poličky zastávka,xxxx0005350A,3826,16.174311058615,49.731920994905,,S2,-622822
2293,CZ,55083,Oldřiš,xxxx0005350A,3827,16.193951554508,49.7285360978014,,S2,-621457
2290,CZ,55103,Pomezí zastávka,xxxx0005350A,3828,16.2907515841494,49.721264396228,,S2,-614613
2289,CZ,55113,Pomezí,xxxx0005350A,3829,16.3257053013762,49.7207599976054,,S2,-612115
2288,CZ,55163,Květná zastávka,xxxx0005350A,3831,16.3547566380235,49.7269167869297,,S2,-609957
2286,CZ,55133,Vendolí zastávka,xxxx0005350A,3832,16.3958026396795,49.7365491666352,,S2,-606898
2285,CZ,55143,Vendolí,xxxx0005350A,3833,16.4124990868884,49.745440808499,,S2,-605593
2812,CZ,55273,Hrušová,xxxx0015000A,3836,16.1966272764021,49.9111604117722,,S2,-618974
2815,CZ,55243,Řídký,xxxx0015000A,3837,16.2463045608117,49.8919754720782,,S2,-615668
2814,CZ,55263,Cerekvice nad Loučnou zastávka,xxxx0015000A,3838,16.2188145859596,49.9009811137637,,S2,-617518
2817,CZ,55223,Litomyšl-Nedošín,xxxx0015000A,3839,16.279780459564,49.8858267922364,,S2,-613354
2816,CZ,55233,Tržek,xxxx0015000A,3840,16.2597939326233,49.8899830056985,,S2,-614729
2818,CZ,55203,Litomyšl zastávka,xxxx0015000A,3841,16.2926854772829,49.881169979676,,S2,-612490
2284,CZ,54353,Svitavy zastávka,xxxx0005350A,3842,16.4553745974526,49.7635136875688,,S2,-602302
3216,CZ,34207,Biskupice u Jevíčka,xxxx0024782A,3848,16.7448336112833,49.6496773061778,,S2,-582907
3204,CZ,34057,Nectava,xxxx0024708A,3849,16.7804430088347,49.6574437917829,,S2,-580259
3201,CZ,33725,Jesenec,xxxx0024700A,3850,16.8610662666582,49.6063735854542,,S2,-575061
3203,CZ,34067,Šubířov,xxxx0024708A,3851,16.8173788587382,49.6266589186966,,S2,-577965
3206,CZ,34047,Mezihoří,xxxx0024708A,3852,16.742034101526,49.7033041133788,,S2,-582477
3208,CZ,34847,Rozstání,xxxx0024708A,3853,16.7308160300793,49.728385469115,,S2,-582987
3211,CZ,34927,Kunčina,xxxx0024740A,3859,16.6377654786038,49.7963040679714,,S2,-588849
3214,CZ,34917,Anenská Studánka,xxxx0024740A,3860,16.5565523869622,49.8545666666075,,S2,-593961
3213,CZ,34937,Trpík,xxxx0024740A,3861,16.5695893671966,49.8451554991141,,S2,-593142
494,CZ,54003,Luková u Rudoltic v Čechách,xxxx0000112A,3862,16.6039031246109,49.8803161076345,,S2,-590268
493,CZ,53953,Žichlínek,xxxx0000112A,3863,16.6549100953037,49.8604758744752,,S2,-586859
492,CZ,53972,Krasíkov,xxxx0000112A,3864,16.6934147630196,49.8494768193608,,S2,-584236
491,CZ,53963,Krasíkov,xxxx0000112A,3864,16.6934147630196,49.8494768193608,,S2,-584236
3209,CZ,34977,Linhartice,xxxx0024708A,3865,16.7128276258259,49.7519286049159,,S2,-583999
489,CZ,53973,Tatenice,xxxx0000112A,3866,16.7104318189532,49.8594575743435,,S2,-582902
488,CZ,53983,Hoštejn,xxxx0000112A,3867,16.7739939135576,49.8729572829745,,S2,-578199
487,CZ,53982,Hoštejn,xxxx0000112A,3867,16.7739939135576,49.8729572829745,,S2,-578199
486,CZ,53993,Lupěné,xxxx0000112A,3868,16.8414357420467,49.8680396019561,,S2,-573435
356,CZ,53523,Lhota pod Přeloučí,xxxx0000070A,3869,15.5257094566307,50.0363254704425,,S2,-665134
3244,CZ,55723,Valy u Přelouče zastávka,xxxx0025000A,3870,15.6139702808414,50.0306848933702,,S2,-658933
3243,CZ,55733,Veselí u Přelouče,xxxx0025000A,3871,15.623361717988,50.016779319542,,S2,-658452
353,CZ,53533,Valy u Přelouče,xxxx0000070A,3872,15.6135470845106,50.0321680808749,,S2,-658944
3245,CZ,55793,Kostelec u Heřmanova Městce-Písník,xxxx0025003A,3873,15.6490892880898,49.9285701743518,,S2,-657799
3241,CZ,55703,Jeníkovice,xxxx0025000A,3875,15.6563436331688,49.9808630099663,,S2,-656584
2280,CZ,54673,Chrudim zastávka,xxxx0005300A,3878,15.781184035442,49.9592548741664,,S2,-647979
2282,CZ,54643,Staré Jesenčany,xxxx0005300A,3879,15.757079092243,50.0000616679443,,S2,-649158
352,CZ,53623,Pardubice-Opočínek,xxxx0000070A,3880,15.6693653420397,50.0304705160906,,S2,-654996
2283,CZ,54633,Pardubice závodiště,xxxx0005300A,3881,15.751026962504,50.0243198756827,,S2,-649268
349,CZ,53643,Pardubice-Pardubičky,xxxx0000070A,3882,15.7891641294379,50.031202280138,,S2,-646464
1167,CZ,57600,Pardubice-Semtín,xxxx0000883A,3883,15.7479198695938,50.0615530154826,,S2,-648998
236,CZ,53090,Kratonohy,xKADR045616C,3884,15.6109522109687,50.157545199389,,S2,-657447
1886,CZ,56440,Luková,xxxx0001800A,3885,15.4869168788516,50.1899834057488,,S2,-665804
1885,CZ,56390,Zachrašťany,xxxx0001800A,3886,15.4898088252461,50.214462088034,,S2,-665266
1883,CZ,56450,Skřivany,xxxx0001800A,3887,15.4988584534209,50.2720158805701,,S2,-663844
234,CZ,53100,Lhota pod Libčany,xKADR045616C,3888,15.6964004100208,50.1667520695061,,S2,-651263
1165,CZ,56900,Čeperka,xxxx0000883A,3889,15.7699473688564,50.1314233796004,,S2,-646511
1164,CZ,54810,Opatovice nad Labem,xxxx0000883A,3890,15.7837683986693,50.1560417146194,,S2,-645206
1919,CZ,55670,Dlouhé Dvory,xxxx0001824A,3891,15.7259636965424,50.2616606051721,,S2,-647909
232,CZ,53130,Hradec Králové-Kukleny,xKADR045616C,3892,15.7985165796858,50.2022860990027,,S2,-643552
1921,CZ,55680,Plotiště nad Labem,xxxx0001824A,3893,15.792015561798,50.2354186721812,,S2,-643577
3250,CZ,55583,Tuněchody,xxxx0025040A,3894,15.8497972670658,49.9744633717382,,S2,-642892
3252,CZ,55563,Vejvanovice,xxxx0025040A,3895,15.8731358574922,49.9730168809227,,S2,-641248
3254,CZ,55623,Bořice,xxxx0025040A,3896,15.9222374116348,49.9803424815097,,S2,-637655
2205,CZ,55543,Platěnice,xxxx0005062A,3897,15.9614311770045,50.0089449956179,,S2,-634494
348,CZ,53663,Pardubice-Černá za Bory,xxxx0000070A,3898,15.8310896715918,50.027300390651,,S2,-643533
2206,CZ,55533,Roveň,xxxx0005062A,3899,15.9695179010286,50.0288977135594,,S2,-633661
344,CZ,53703,Sedlíšťka,xxxx0000070A,3900,16.064435421163,49.9900704811456,,S2,-627401
2810,CZ,55303,Vysoké Mýto město,xxxx0015000A,3901,16.1558761916499,49.9503336961086,,S2,-621388
2808,CZ,55313,Slatina u Vysokého Mýta,xxxx0015000A,3902,16.1632835198236,49.9749991001247,,S2,-620549
342,CZ,53713,Dobříkov u Chocně,xxxx0000070A,3903,16.1354094253545,49.9959263750005,,S2,-622271
341,CZ,53823,Sruby,xxxx0000070A,3904,16.1708608990814,49.9898656831676,,S2,-619821
3261,CZ,55523,Holice zastávka,xxxx0025370A,3905,16.0342885890173,50.0818845104112,,S2,-628374
1929,CZ,54090,Plchůvky,xxxx0001860A,3906,16.1621072657845,50.0388143655651,,S2,-619828
1216,CZ,53150,Hradec Králové zastávka,xxxx0000934A,3907,15.8412393766528,50.222409305735,,S2,-640260
229,CZ,56870,Lochenice,xKADR045616C,3908,15.8245378988725,50.2728989761287,,S2,-640782
1214,CZ,53170,Blešno,xxxx0000934A,3909,15.936010471394,50.2146880019381,,S2,-633643
1932,CZ,54060,Žďár nad Orlicí,xxxx0001860A,3910,16.0670673951053,50.119515304082,,S2,-625564
1212,CZ,53190,Petrovice nad Orlicí,xxxx0000934A,3911,16.0461072740543,50.1737234734692,,S2,-626361
1210,CZ,53020,Lípa nad Orlicí,xxxx0000934A,3912,16.1024973990946,50.1414684184981,,S2,-622768
1209,CZ,53210,Čestice,xxxx0000934A,3913,16.1473510897506,50.1303733704884,,S2,-619723
1934,CZ,54040,Očelice,xxxx0001870A,3914,16.0632592569389,50.2433416017126,,S2,-624256
1881,CZ,56470,Ohnišťany,xxxx0001800A,3915,15.5070115629408,50.333594682761,,S2,-662432
1911,CZ,55590,Dobrá Voda u Hořic,xxxx0001824A,3916,15.6097390361602,50.345918522105,,S2,-655007
1908,CZ,55530,Kovač,xxxx0001824A,3917,15.46955082741,50.3923065816529,,S2,-664280
1909,CZ,55550,Vojice,xxxx0001824A,3918,15.4979488193534,50.3844336995187,,S2,-662382
1910,CZ,55560,Sobčice,xxxx0001824A,3919,15.5186823852864,50.3753591741559,,S2,-661042
1879,CZ,56490,Šárovcova Lhota,xxxx0001800A,3920,15.5607760022274,50.4078497058875,,S2,-657631
1918,CZ,55650,Dohalice,xxxx0001824A,3921,15.6952932364222,50.2830653668655,,S2,-649796
1913,CZ,55610,Jeřice,xxxx0001824A,3922,15.6766336109829,50.3428226982689,,S2,-650321
1914,CZ,55600,Třebovětice,xxxx0001824A,3923,15.7037622834291,50.3273360214851,,S2,-648609
1915,CZ,55620,Cerekvice nad Bystřicí,xxxx0001824A,3924,15.7166290329172,50.325627865497,,S2,-647722
1875,CZ,56680,Nová Paka město,xxxx0001800A,3927,15.512625494467,50.4945511872363,,S2,-659854
262,CZ,56650,Levínská Olešnice,xKADR045644C,3928,15.5307295118944,50.5243316215115,,S2,-658176
1877,CZ,56500,Horní Nová Ves,xxxx0001800A,3929,15.572225569518,50.4504278669081,,S2,-656250
1536,CZ,56700,Borovnice,xxxx0001260A,3930,15.604161396541,50.5093218114792,,S2,-653208
1870,CZ,56950,Horní Branná,xxxx0001800A,3931,15.5869762658069,50.5967224950081,,S2,-653244
1535,CZ,56720,Borovnička,xxxx0001260A,3932,15.6589483881236,50.5000296159264,,S2,-649474
1864,CZ,56990,Chotěvice,xxxx0001800A,3933,15.7598454541165,50.5189467709087,,S2,-642117
1868,CZ,56960,Klášterská Lhota,xxxx0001800A,3934,15.6608017922134,50.558567809615,,S2,-648563
1867,CZ,56980,Prosečné,xxxx0001800A,3935,15.6964877262312,50.5474150948609,,S2,-646200
1866,CZ,56971,Hostinné město,xxxx0001800A,3936,15.7201578848301,50.5392093999759,,S2,-644643
227,CZ,56810,Černožice,xKADR045616C,3938,15.8695807747234,50.3155531130784,,S2,-637038
226,CZ,56580,Semonice,xKADR045616C,3939,15.8774080652933,50.3315960217047,,S2,-636275
1529,CZ,56780,Jaroměř zastávka,xxxx0001260A,3940,15.9113482133826,50.3570328052905,,S2,-633545
224,CZ,56790,Rychnovek,xKADR045616C,3941,15.9693225174249,50.3607273222524,,S2,-629400
1531,CZ,56750,Žireč,xxxx0001260A,3942,15.8479597631135,50.4033063693489,,S2,-637421
1530,CZ,56760,Kuks,xxxx0001260A,3943,15.8846555831737,50.3959434920846,,S2,-634926
1936,CZ,53950,Pohoří,xxxx0001870A,3944,16.0788117894607,50.2915754156631,,S2,-622540
1937,CZ,53940,Bohuslavice nad Metují zastávka,xxxx0001870A,3945,16.0796804603391,50.3121031935657,,S2,-622218
3048,CZ,54020,Dobruška-Pulice,xxxx0020202A,3946,16.1215440187397,50.2845346035328,,S2,-619604
1939,CZ,53920,Černčice,xxxx0001870A,3947,16.1056015275437,50.3345059936935,,S2,-620099
223,CZ,57510,Velká Jesenice,xKADR045616C,3948,16.0291734919275,50.3755744141083,,S2,-624980
1195,CZ,57490,Řešetova Lhota,xxxx0000920A,3949,16.1026859554458,50.4306688662262,,S2,-619086
1218,CZ,53870,Náchod zastávka,xxxx0000949A,3950,16.1520188257761,50.4084127688491,,S2,-615884
1862,CZ,57010,Vlčice,xxxx0001800A,3951,15.8341765523578,50.5466330010634,,S2,-636520
1861,CZ,57100,Trutnov-Volanov,xxxx0001800A,3952,15.8875814858714,50.5609539750066,,S2,-632574
1187,CZ,57080,Bohuslavice nad Úpou,xxxx0000920A,3956,15.9787983063563,50.551060070899,,S2,-626281
2843,CZ,57050,Trutnov zastávka,xxxx0015752A,3957,15.9606961753858,50.5779061208343,,S2,-627209
3262,CZ,57090,Libeč,xxxx0025400A,3958,15.9460936112713,50.5960744835758,,S2,-628002
2842,CZ,57060,Lhota u Trutnova,xxxx0015752A,3959,15.9864253624468,50.586612068188,,S2,-625287
1188,CZ,57420,Suchovršice,xxxx0000920A,3960,16.0055004587052,50.5324423197233,,S2,-624640
1191,CZ,57440,Rtyně v Podkrkonoší,xxxx0000920A,3961,16.0732923606655,50.5155790922295,,S2,-620080
1194,CZ,57470,Olešnice,xxxx0000920A,3962,16.0843084010092,50.4574029862188,,S2,-620043
1192,CZ,57460,Rtyně v Podkrkonoší zastávka,xxxx0000920A,3963,16.0911159240648,50.4995299824164,,S2,-619028
1189,CZ,57430,Velké Svatoňovice,xxxx0000920A,3964,16.0223616569375,50.5405617860119,,S2,-623349
2841,CZ,57070,Petříkovice,xxxx0015752A,3965,16.0040874985863,50.6018482788725,,S2,-623849
2840,CZ,57330,Chvaleč,xxxx0015752A,3966,16.0381215206251,50.5992562911017,,S2,-621489
2837,CZ,57360,Hodkovice u Trutnova,xxxx0015752A,3967,16.071885958246,50.6048591137211,,S2,-619042
2836,CZ,57370,Horní Adršpach,xxxx0015752A,3968,16.0829585026132,50.6231278095372,,S2,-618031
1942,CZ,57380,Teplice nad Metují skály,xxxx0001870A,3969,16.1497424948246,50.5969605073963,,S2,-613666
2811,CZ,55293,Džbánov,xxxx0015000A,3970,16.1736117201517,49.9256915670627,,S2,-620433
2807,CZ,53833,Dvořisko,xxxx0015000A,3971,16.1919551386,49.9842039969282,,S2,-618390
337,CZ,53853,Bezpráví,xxxx0000070A,3972,16.3317093712244,49.9976792102025,,S2,-608264
1202,CZ,53290,Sopotnice,xxxx0000934A,3973,16.3403726339934,50.0705092134552,,S2,-606748
335,CZ,53873,Ústí nad Orlicí město,xxxx0000070A,3974,16.3954148369534,49.9685599113304,,S2,-604081
1796,CZ,53440,Černovír,xxxx0001648A,3975,16.4263991684293,49.9870648997838,,S2,-601646
1797,CZ,53390,Dolní Libchavy,xxxx0001648A,3976,16.3973899627684,49.9893785769761,,S2,-603685
1794,CZ,53370,Hnátnice,xxxx0001648A,3977,16.4613218039456,50.0015781934255,,S2,-598980
1200,CZ,53310,Bohousová,xxxx0000934A,3978,16.3796794074253,50.0908471705533,,S2,-603701
1793,CZ,53360,Dolní Dobrouč,xxxx0001648A,3979,16.4743730673915,50.0126048822196,,S2,-597916
1198,CZ,53340,Lukavice v Čechách,xxxx0000934A,3980,16.4842651356415,50.0492680817515,,S2,-596766
2208,CZ,53220,Častolovice zastávka,xxxx0005125A,3981,16.1904723793789,50.1276218966027,,S2,-616694
1207,CZ,53250,Kostelec nad Orlicí město,xxxx0000934A,3982,16.2050772791117,50.1198660226224,,S2,-615754
2209,CZ,53230,Synkov,xxxx0005125A,3983,16.2186142616315,50.1393600667965,,S2,-614548
2210,CZ,54130,Slemeno,xxxx0005125A,3984,16.2417395021764,50.1468828063424,,S2,-612811
1204,CZ,53270,Záměl,xxxx0000934A,3985,16.2968071274549,50.1001264035846,,S2,-609480
3259,CZ,54190,Peklo nad Zdobnicí,xxxx0025220A,3986,16.3057273083996,50.1220589201605,,S2,-608574
3258,CZ,54180,Rybná nad Zdobnicí,xxxx0025220A,3987,16.3431608249694,50.1274782113781,,S2,-605846
3046,CZ,54105,Solnice zastávka,xxxx0020201A,3989,16.2563185304235,50.199963876554,,S2,-611114
3256,CZ,54150,Pěčín,xxxx0025220A,3990,16.4194442318163,50.1609582673303,,S2,-600016
1792,CZ,53350,Verměřovice,xxxx0001648A,3991,16.5576854320182,50.0114858224978,,S2,-591993
1790,CZ,53410,Jamné nad Orlicí,xxxx0001648A,3992,16.6026105387344,50.0399618090688,,S2,-588452
1789,CZ,53420,Těchonín,xxxx0001648A,3993,16.6082093785759,50.0689968814214,,S2,-587706
1788,CZ,53450,Mladkov,xxxx0001648A,3994,16.6295334969727,50.0924634722078,,S2,-585908
2515,CZ,53560,Heroltice,xxxx0007165A,3995,16.7532676239713,49.9896525675047,,S2,-578311
2514,CZ,53550,Mlýnický Dvůr,xxxx0007149A,3996,16.7480261339464,50.0038232725042,,S2,-578518
2513,CZ,53540,Bílá Voda,xxxx0007149A,3997,16.747612190262,50.0173025703876,,S2,-578389
2023,CZ,53530,Moravský Karlov,xxxx0001950A,3998,16.7530897575418,50.0258637989971,,S2,-577899
2026,CZ,53510,Dolní Orlice,xxxx0001950A,4000,16.7474326170324,50.0657300031297,,S2,-577834
2028,CZ,53490,Králíky zastávka,xxxx0001950A,4001,16.7486716633028,50.0867296052166,,S2,-577499
1785,CZ,53470,Prostřední Lipka,xxxx0001648A,4003,16.7538776698715,50.0990652204099,,S2,-576983
1220,CZ,53860,Náchod-Běloves,xxxx0000949A,4004,16.1920782975853,50.4270476683785,,S2,-612820
1221,CZ,53850,Náchod-Malé Poříčí,xxxx0000949A,4005,16.1927371220138,50.4411318098332,,S2,-612597
1222,CZ,53851,Velké Poříčí,xxxx0000949A,4006,16.1820242630824,50.4635603830775,,S2,-613071
1224,CZ,53830,Hronov zastávka,xxxx0000949A,4007,16.1862398770482,50.4902304877839,,S2,-612439
1227,CZ,53780,Česká Metuje,xxxx0000949A,4008,16.1848959973755,50.5525629128524,,S2,-611750
1226,CZ,53810,Žďár nad Metují,xxxx0000949A,4009,16.2042210049417,50.5373655067234,,S2,-610580
1228,CZ,53790,Dědov,xxxx0000949A,4010,16.1879176604981,50.5617975756227,,S2,-611421
1941,CZ,57390,Teplice nad Metují město,xxxx0001870A,4011,16.1723925265849,50.5927541691888,,S2,-612125
1230,CZ,53760,Bohdašín,xxxx0000949A,4012,16.2110870083202,50.5969487037265,,S2,-609350
1231,CZ,53750,Březová u Broumova,xxxx0000949A,4013,16.2348832903825,50.6048513029182,,S2,-607577
1844,CZ,53740,Ruprechtice,xxxx0001740A,4014,16.2681445816102,50.6248075829566,,S2,-604988
1845,CZ,53730,Hynčice,xxxx0001740A,4015,16.2887015387563,50.6242828845894,,S2,-603549
1846,CZ,53650,Broumov-Olivětín,xxxx0001740A,4016,16.3280069647188,50.6080117087821,,S2,-600986
2123,CZ,35895,Rohatec kolonie,xxxx0002700A,4026,17.2122602018234,48.8926102782487,,S2,-557709
1694,CZ,33625,Vracov,xxxx0001618A,4028,17.219489483906,48.9766872923368,,S2,-556253
1173,CZ,35565,Ostrožská Nová Ves lázně,xxxx0000892A,4042,17.4462774420398,49.0182145103464,,S2,-539286
1174,CZ,34605,Kunovice zastávka,xxxx0000892A,4043,17.4610744015776,49.0383154733382,,S2,-537994
1159,CZ,34625,Vésky,xxxx0000880A,4044,17.5026010019081,49.0427989949964,,S2,-534924
1158,CZ,34615,Popovice u Uherského Hradiště,xxxx0000880A,4046,17.5269194746441,49.0464230042355,,S2,-533116
1182,CZ,35635,Otrokovice-Trávníky,xxxx0000894A,4047,17.5456465635461,49.200239213848,,S2,-530126
1156,CZ,36595,Havřice,xxxx0000880A,4049,17.6200437777939,49.0326233660293,,S2,-526484
1305,CZ,36625,Šumice,xxxx0001060A,4050,17.7237910185105,49.0300249756763,,S2,-518959
1303,CZ,35375,Záhorovice,xxxx0001060A,4051,17.778007130721,49.0212561662991,,S2,-515101
1301,CZ,33005,Bojkovice město,xxxx0001060A,4052,17.8114538342216,49.0354090769955,,S2,-512521
1300,CZ,33195,Pitín zastávka,xxxx0001060A,4053,17.8431160344095,49.0374619813703,,S2,-510195
1153,CZ,34775,Polichno,xxxx0000880A,4054,17.7112158621641,49.068528702992,,S2,-519476
1152,CZ,34765,Biskupice u Luhačovic,xxxx0000880A,4055,17.7165965910562,49.0770416844493,,S2,-518997
1299,CZ,36085,Hostětín,xxxx0001060A,4058,17.8722651975878,49.0536281962627,,S2,-507909
1297,CZ,33155,Divnice,xxxx0001060A,4059,17.9150593207816,49.0979704030813,,S2,-504349
1295,CZ,33165,Popov,xxxx0001060A,4061,17.9668905855738,49.0806882042939,,S2,-500752
1293,CZ,33545,Svatý Štěpán,xxxx0001060A,4062,18.0352923537712,49.0460426978308,,S2,-496117
2156,CZ,33435,Brumov střed,xxxx0003248A,4063,18.0256980770342,49.0851419004821,,S2,-496430
2158,CZ,33415,Návojná,xxxx0003248A,4064,18.0444213930178,49.1010277087242,,S2,-494911
2161,CZ,36645,Valašské Příkazy,xxxx0003248A,4066,18.0632685866767,49.1657887020632,,S2,-492904
521,CZ,33682,Lidečko ves,xxxx0000120A,4067,18.0529852122843,49.2096587937409,,S2,-493219
267,CZ,33065,Doloplazy,xKADR045677C,4072,17.1616586408013,49.3527779007373,,S2,-556275
3198,CZ,35785,Čunín,xxxx0024700A,4073,16.9129571795915,49.5640440137433,,S2,-571818
3197,CZ,35795,Stražisko,xxxx0024700A,4074,16.9287634861862,49.5424317182694,,S2,-570929
3194,CZ,34395,Lutotín,xxxx0024700A,4075,17.0310958803362,49.5185069022156,,S2,-563833
3195,CZ,34405,Zdětín u Prostějova,xxxx0024700A,4076,16.987733213393,49.5283047109905,,S2,-566845
265,CZ,33055,Čelčice,xKADR045677C,4077,17.191308165592,49.4119819655006,,S2,-553475
2792,CZ,33302,Kaple,xxxx0014056A,4078,17.1046690699675,49.5311669838969,,S2,-558392
2794,CZ,33462,Slatinice,xxxx0014056A,4079,17.1089269047519,49.5671621730135,,S2,-557681
80,CZ,35712,Vrahovice,xKADR043716C,4080,17.1507233590006,49.4827987761186,,S2,-555615
81,CZ,35352,Kraličky,xKADR043716C,4081,17.1809514886694,49.4864003016957,,S2,-553395
2781,CZ,34505,Kotojedy,xxxx0013901A,4088,17.4032867674452,49.2836499767998,,S2,-539552
33,CZ,33152,Rokytnice u Přerova,xKADR034537B,4093,17.3737268945065,49.4608123064665,,S2,-539774
84,CZ,33182,Kožušany,xKADR043716C,4094,17.2499942946531,49.540317716188,,S2,-547824
85,CZ,33022,Nemilany,xKADR043716C,4095,17.2442687923529,49.5589792823458,,S2,-548031
3199,CZ,35765,Křemenec,xxxx0024700A,4098,16.9062958124283,49.5725045708109,,S2,-572200
2764,CZ,34152,Myslechovice,xxxx0013800A,4099,17.0487996982945,49.6769772957748,,S2,-560767
